Entry,Entry Name
A0A0C4DH72,KV106_HUMAN
A0A0C4DH73,KV112_HUMAN
A0A0G2JMI3,HV692_HUMAN
A0A0G2JS06,LV539_HUMAN
A0A0J9YVY3,HV741_HUMAN
A0A0J9YX35,HV64D_HUMAN
A0A0J9YX75,TVB69_HUMAN
A0A0J9YXX1,HV5X1_HUMAN
A0A0J9YXY3,TVB62_HUMAN
A0A0K0K1A3,TVBJ1_HUMAN
A0A0K0K1B3,TVB30_HUMAN
A0A0K0K1C0,TVBK1_HUMAN
A0A0K0K1C4,TVB27_HUMAN
A0A0K0K1D8,TVB61_HUMAN
A0A0K0K1E9,TVB77_HUMAN
A0A0K0K1G6,TVBJ3_HUMAN
A0A0K0K1G8,TVBJ2_HUMAN
A0A0U1RQF7,DP2NB_HUMAN
A0A0U1RRN3,MISFA_HUMAN
A0A1B0GTK4,F237A_HUMAN
A0A1B0GUS4,UB2L5_HUMAN
A0A1B0GVD1,F237B_HUMAN
A0A1B0GX31,TVB76_HUMAN
A0A1B0GX49,TVB64_HUMAN
A0A1B0GX51,TVB78_HUMAN
A0A1B0GX56,TRDV1_HUMAN
A0A1B0GX68,TVB2_HUMAN
A0A1B0GX78,TVBL5_HUMAN
A0A1B0GX95,TVB74_HUMAN
A0A1B0GXF2,TVB72_HUMAN
A0A1W2PPD8,KDM4F_HUMAN
A0A1W2PPM1,CPHXL_HUMAN
A0A1W2PQD8,S72L2_HUMAN
A0A1W2PR19,GSTT4_HUMAN
A0A1W2PR82,PERC1_HUMAN
A0A2R8Y619,H2BK1_HUMAN
A0A2Z4LIS9,FXO3B_HUMAN
A0A3B3IS91,PLGRF_HUMAN
A0A3B3IT33,TR51G_HUMAN
A0A455ZAR2,PNT87_HUMAN
A0A494C1R9,TSPY9_HUMAN
A0A539,TVB42_HUMAN
A0A576,TVB31_HUMAN
A0A577,TVB41_HUMAN
A0A578,TVB51_HUMAN
A0A584,TVBK2_HUMAN
A0A589,TVB43_HUMAN
A0A597,TVB55_HUMAN
A0A599,TVB56_HUMAN
A0A5A2,TVB58_HUMAN
A0A5A6,TVBK3_HUMAN
A0A5B0,TVB14_HUMAN
A0A5B6,TVB28_HUMAN
A0A5B7,TVB29_HUMAN
A0A804HLA8,GBG5B_HUMAN
A0AUZ9,KAL1L_HUMAN
A0AVI2,FR1L5_HUMAN
A0JD32,TV382_HUMAN
A0JD36,TRDV2_HUMAN
A0JD37,TRDV3_HUMAN
A0PJE2,DHR12_HUMAN
A0PJW8,DAPL1_HUMAN
A0PJX4,SHSA3_HUMAN
A0ZSE6,CC50C_HUMAN
A1A4F0,S66AL_HUMAN
A1A4V9,CF119_HUMAN
A1A580,KR231_HUMAN
A1IGU5,ARH37_HUMAN
A1L1A6,IGS23_HUMAN
A1L3X4,MT1DP_HUMAN
A1L453,PRS38_HUMAN
A2A3N6,PIPSL_HUMAN
A2AJT9,BCLA3_HUMAN
A2CJ06,DYTN_HUMAN
A2NJV5,KV229_HUMAN
A2RRD8,ZN320_HUMAN
A2RRH5,WDR27_HUMAN
A2RRL7,TM213_HUMAN
A2RTY3,HEAT9_HUMAN
A2RU48,SMCO3_HUMAN
A2RU54,HMX2_HUMAN
A2RUR9,C144A_HUMAN
A2RUU4,COLL1_HUMAN
A2VCK2,DCD2B_HUMAN
A3KFT3,OR2M5_HUMAN
A4D0V7,CPED1_HUMAN
A4D1E1,Z804B_HUMAN
A4D1S0,KLRG2_HUMAN
A4D1U4,DEN11_HUMAN
A4D2G3,O2A25_HUMAN
A4D2H0,CTGEF_HUMAN
A4D2P6,GRD2I_HUMAN
A4QMS7,CFA90_HUMAN
A4QPH2,PI4P2_HUMAN
A5PL33,KRBA1_HUMAN
A5PLK6,RGSL_HUMAN
A5PLN7,F149A_HUMAN
A6H8M9,CDHR4_HUMAN
A6NC42,DPPA5_HUMAN
A6NC78,GOG8I_HUMAN
A6NC86,PINLY_HUMAN
A6NCC3,GOG8O_HUMAN
A6NCI4,VWA3A_HUMAN
A6NCK2,TR43B_HUMAN
A6NCL1,GEMC1_HUMAN
A6NCN2,KR87P_HUMAN
A6NCV1,O6C74_HUMAN
A6NCW7,U17L4_HUMAN
A6NDD5,SYN1L_HUMAN
A6NDH6,O5H15_HUMAN
A6NDI0,TR49B_HUMAN
A6NDL8,O6C68_HUMAN
A6NDN3,GOG6B_HUMAN
A6NDR6,ME3L1_HUMAN
A6NDS4,TBC3B_HUMAN
A6NDX5,ZN840_HUMAN
A6NDY0,EPAB2_HUMAN
A6NE52,WDR97_HUMAN
A6NEC2,PSAL_HUMAN
A6NEL2,SWAHB_HUMAN
A6NER0,TBC3F_HUMAN
A6NES4,MRO2A_HUMAN
A6NET4,OR5K3_HUMAN
A6NF34,ANTRL_HUMAN
A6NF89,OR6C6_HUMAN
A6NFC5,TM235_HUMAN
A6NFC9,OR2W5_HUMAN
A6NFI3,ZN316_HUMAN
A6NFQ7,DPRX_HUMAN
A6NFT4,CFA73_HUMAN
A6NG13,MGT4D_HUMAN
A6NGD5,ZSA5C_HUMAN
A6NGE7,URAD_HUMAN
A6NGJ6,TRI64_HUMAN
A6NH21,SERC4_HUMAN
A6NH52,TV23A_HUMAN
A6NH57,ARL5C_HUMAN
A6NHA9,O4C46_HUMAN
A6NHG9,O5H14_HUMAN
A6NHJ4,ZN860_HUMAN
A6NHM9,MOXD2_HUMAN
A6NHS7,MANS4_HUMAN
A6NI03,TR64B_HUMAN
A6NI72,NCF1B_HUMAN
A6NIE9,PRS29_HUMAN
A6NIJ9,O6C70_HUMAN
A6NIM6,S15A5_HUMAN
A6NIR3,AGAP5_HUMAN
A6NIZ1,RP1BL_HUMAN
A6NJG6,ARGFX_HUMAN
A6NJL1,ZSA5B_HUMAN
A6NJW4,LRR3C_HUMAN
A6NJW9,CD8B2_HUMAN
A6NJY4,T238L_HUMAN
A6NJZ3,O6C65_HUMAN
A6NJZ7,RIM3C_HUMAN
A6NK02,TRI75_HUMAN
A6NK53,ZN233_HUMAN
A6NK59,ASB14_HUMAN
A6NK75,ZNF98_HUMAN
A6NKD2,TSPY2_HUMAN
A6NKD9,CC85C_HUMAN
A6NKF2,ARI3C_HUMAN
A6NKG5,RTL1_HUMAN
A6NKK0,OR5H1_HUMAN
A6NKQ9,CGB1_HUMAN
A6NKT7,RGPD3_HUMAN
A6NL08,O6C75_HUMAN
A6NL26,OR5BL_HUMAN
A6NL82,CF144_HUMAN
A6NL99,AQP73_HUMAN
A6NLI5,TR64C_HUMAN
A6NLP5,TTC36_HUMAN
A6NLW8,DUXA_HUMAN
A6NM03,O2AG2_HUMAN
A6NM10,AQ12B_HUMAN
A6NM11,L37A2_HUMAN
A6NM28,ZFP92_HUMAN
A6NM43,TCPQL_HUMAN
A6NM45,CLD24_HUMAN
A6NM76,O6C76_HUMAN
A6NMS3,OR5K4_HUMAN
A6NMS7,L37A1_HUMAN
A6NMT0,DBX1_HUMAN
A6NMU1,O52A4_HUMAN
A6NMX2,I4E1B_HUMAN
A6NMZ5,O4C45_HUMAN
A6NN14,ZN729_HUMAN
A6NN73,GOG8C_HUMAN
A6NN92,CXE1_HUMAN
A6NNF4,ZN726_HUMAN
A6NNM3,RIM3B_HUMAN
A6NNP5,CC169_HUMAN
A6NP11,ZN716_HUMAN
A6NP61,ZAR1L_HUMAN
A6PVL3,KNCN_HUMAN
A6PVS8,LRIQ3_HUMAN
A6QL64,AN36A_HUMAN
A8K0R7,ZN839_HUMAN
A8K0S8,ME3L2_HUMAN
A8MPS7,YDJC_HUMAN
A8MPX8,PP2D1_HUMAN
A8MT70,ZBBX_HUMAN
A8MTI9,PRS47_HUMAN
A8MTL9,HMSD_HUMAN
A8MTY7,KRA97_HUMAN
A8MUH7,PDZ1P_HUMAN
A8MUM7,LEG16_HUMAN
A8MUV8,ZN727_HUMAN
A8MV23,SERP3_HUMAN
A8MVA2,KRA96_HUMAN
A8MVS5,HIDE1_HUMAN
A8MVU1,NCF1C_HUMAN
A8MVW0,F1712_HUMAN
A8MVZ5,BTNLA_HUMAN
A8MWA4,Z705E_HUMAN
A8MWD9,RUXGL_HUMAN
A8MWK0,FS2P1_HUMAN
A8MX76,CAN14_HUMAN
A8MXE2,B3GT9_HUMAN
A8MXU0,DB108_HUMAN
A8MXY4,ZNF99_HUMAN
A8MXZ3,KRA91_HUMAN
A8MYP8,ODF3B_HUMAN
A8MYV0,DCD2C_HUMAN
A8MYZ6,FOXO6_HUMAN
A8MZ26,EFCB9_HUMAN
B1AH88,TSPOB_HUMAN
B1AJZ9,FHAD1_HUMAN
B1AKI9,ISM1_HUMAN
B1APH4,ZN487_HUMAN
B2CW77,KILIN_HUMAN
B2RC85,R10B2_HUMAN
B2RN74,O11HC_HUMAN
B2RPK0,HGB1A_HUMAN
B2RXH4,BTBDI_HUMAN
B3SHH9,TM114_HUMAN
B4DU55,ZN879_HUMAN
B4DYI2,S31C2_HUMAN
B5ME19,EIFCL_HUMAN
B7Z8K6,TRDC_HUMAN
B7ZAP0,RBG10_HUMAN
B7ZBB8,PP13G_HUMAN
B7ZC32,KIF28_HUMAN
B9A064,IGLL5_HUMAN
B9EJG8,T150C_HUMAN
C0HLV8,MP31_HUMAN
C0HLZ6,HAS3P_HUMAN
C0HM01,RBRP_HUMAN
C9J069,AJM1_HUMAN
C9J1S8,TR49D_HUMAN
C9J2P7,U17LF_HUMAN
C9J798,RAS4B_HUMAN
C9JCN9,HSBPL_HUMAN
C9JDP6,CLD25_HUMAN
C9JH25,PRRT4_HUMAN
C9JJH3,U17LA_HUMAN
C9JLJ4,U17LD_HUMAN
C9JLR9,ZFTA_HUMAN
C9JPN9,UL17C_HUMAN
C9JQL5,DSA2D_HUMAN
C9JSJ3,MEIOS_HUMAN
C9JUS6,ADM5_HUMAN
C9JVI0,U17LB_HUMAN
C9JXX5,FREY_HUMAN
D6R901,U17LL_HUMAN
D6R9N7,U17LI_HUMAN
D6RA61,U17LM_HUMAN
D6RBQ6,U17LH_HUMAN
D6RCP7,U17LJ_HUMAN
D6RIA3,CD054_HUMAN
D6RJB6,U17LK_HUMAN
E2RYF6,MUC22_HUMAN
E2RYF7,PBMU2_HUMAN
E9PB15,PTG3L_HUMAN
E9PQ53,NDUCR_HUMAN
F5H284,PAL4D_HUMAN
F7VJQ1,APRIO_HUMAN
F8VTS6,RFAL1_HUMAN
G3V0H7,SO1B7_HUMAN
G5E9R7,KR416_HUMAN
H3BQB6,STMD1_HUMAN
H3BRN8,PIRC2_HUMAN
H3BSY2,GOG8M_HUMAN
I0J062,PANO1_HUMAN
I1YAP6,TRI77_HUMAN
I3L273,GFY_HUMAN
I3L3R5,CCER2_HUMAN
L0R819,ASURF_HUMAN
O00110,OVOL3_HUMAN
O00479,HMGN4_HUMAN
O00634,NET3_HUMAN
O14498,ISLR_HUMAN
O14562,UBFD1_HUMAN
O14581,OR7AH_HUMAN
O14598,VCY1_HUMAN
O14604,TYB4Y_HUMAN
O14715,RGPD8_HUMAN
O14921,RGS13_HUMAN
O14990,IPP2C_HUMAN
O15050,TRNK1_HUMAN
O15255,CXX1_HUMAN
O15442,MPPD1_HUMAN
O15482,TEX28_HUMAN
O43246,CTR4_HUMAN
O43247,TEX33_HUMAN
O43325,LYRM1_HUMAN
O43361,ZN749_HUMAN
O43423,AN32C_HUMAN
O43824,GTPB6_HUMAN
O43869,OR2T1_HUMAN
O60224,SSX4_HUMAN
O60268,K0513_HUMAN
O60287,NPA1P_HUMAN
O60290,ZN862_HUMAN
O60309,L37A3_HUMAN
O60320,EREP2_HUMAN
O60347,TBC12_HUMAN
O60361,NDK8_HUMAN
O60403,O10H2_HUMAN
O60404,O10H3_HUMAN
O60431,OR1I1_HUMAN
O60518,RNBP6_HUMAN
O60575,ISK4_HUMAN
O60637,TSN3_HUMAN
O60732,MAGC1_HUMAN
O60739,EIF1B_HUMAN
O75123,ZN623_HUMAN
O75157,T22D2_HUMAN
O75290,Z780A_HUMAN
O75333,TBX10_HUMAN
O75373,ZN737_HUMAN
O75426,FBX24_HUMAN
O75467,Z324A_HUMAN
O75474,FRAT2_HUMAN
O75493,CAH11_HUMAN
O75526,RMXL2_HUMAN
O75794,CD123_HUMAN
O75820,ZN189_HUMAN
O75949,NALF2_HUMAN
O75954,TSN9_HUMAN
O76000,OR2B3_HUMAN
O76038,SEGN_HUMAN
O76087,GAGE7_HUMAN
O76100,OR7AA_HUMAN
O94819,KBTBB_HUMAN
O94892,ZN432_HUMAN
O94952,FBX21_HUMAN
O95006,OR2F2_HUMAN
O95013,O4F21_HUMAN
O95081,AGFG2_HUMAN
O95156,NXPH2_HUMAN
O95157,NXPH3_HUMAN
O95158,NXPH4_HUMAN
O95170,CDRT1_HUMAN
O95221,OR5F1_HUMAN
O95424,DEXI_HUMAN
O95478,NSA2_HUMAN
O95502,NPTXR_HUMAN
O95521,PRAM1_HUMAN
O95744,PM2P2_HUMAN
O95825,QORL1_HUMAN
O95857,TSN13_HUMAN
O95969,SG1D2_HUMAN
O96001,PPR17_HUMAN
P01737,TVA84_HUMAN
P03986,TRGC2_HUMAN
P09131,P3_HUMAN
P0C025,NUD17_HUMAN
P0C091,FREM3_HUMAN
P0C0P6,NPS_HUMAN
P0C5J1,F86B2_HUMAN
P0C5Y4,KRA14_HUMAN
P0C604,OR4A8_HUMAN
P0C623,OR4Q2_HUMAN
P0C626,OR5G3_HUMAN
P0C628,O5AC1_HUMAN
P0C629,O10J4_HUMAN
P0C646,O52Z1_HUMAN
P0C6A0,ZGLP1_HUMAN
P0C6S8,LIGO3_HUMAN
P0C7A2,F153B_HUMAN
P0C7H9,U17L7_HUMAN
P0C7I0,U17L8_HUMAN
P0C7L1,ISK8_HUMAN
P0C7N1,OR8U8_HUMAN
P0C7N5,OR8U9_HUMAN
P0C7P4,UCRIL_HUMAN
P0C7Q2,ARMS2_HUMAN
P0C7Q6,S35G6_HUMAN
P0C7T2,OR2T7_HUMAN
P0C7T3,O56A5_HUMAN
P0C7T4,HMSDV_HUMAN
P0C7U1,ASA2B_HUMAN
P0C7V7,SC11B_HUMAN
P0C7X1,TBC3H_HUMAN
P0C851,PIRT_HUMAN
P0C860,MS3L2_HUMAN
P0CB33,ZN735_HUMAN
P0CB38,PAB4L_HUMAN
P0CF51,TRGC1_HUMAN
P0CG00,ZSA5D_HUMAN
P0CG01,GKN3_HUMAN
P0CG12,DERPC_HUMAN
P0CG22,DR4L1_HUMAN
P0CG36,CFC1B_HUMAN
P0CG38,POTEI_HUMAN
P0CG39,POTEJ_HUMAN
P0CG40,SP9_HUMAN
P0CH99,Z705D_HUMAN
P0CI26,TR49C_HUMAN
P0CJ72,HMN5_HUMAN
P0CK96,S352B_HUMAN
P0CK97,S35E2_HUMAN
P0CL82,GG12I_HUMAN
P0CV98,TSPY3_HUMAN
P0CV99,TSPY4_HUMAN
P0CW00,TSPY8_HUMAN
P0CW01,TSPYA_HUMAN
P0CW20,LIMS4_HUMAN
P0DJD0,RGPD1_HUMAN
P0DJD1,RGPD2_HUMAN
P0DKB6,MPC1L_HUMAN
P0DKV0,S31C1_HUMAN
P0DMP2,SRG2B_HUMAN
P0DMT0,MLN_HUMAN
P0DMU2,OR83P_HUMAN
P0DN26,PAL4F_HUMAN
P0DN37,PAL4G_HUMAN
P0DN80,OR5H8_HUMAN
P0DN81,O13C7_HUMAN
P0DN82,O12D1_HUMAN
P0DOX2,IGA2_HUMAN
P0DOX7,IGK_HUMAN
P0DOX8,IGL1_HUMAN
P0DP01,HV108_HUMAN
P0DP02,HVC33_HUMAN
P0DP03,HVC05_HUMAN
P0DP04,HV43D_HUMAN
P0DP06,HVD34_HUMAN
P0DP07,HV431_HUMAN
P0DP08,HVD82_HUMAN
P0DP09,KV113_HUMAN
P0DP72,VSXL2_HUMAN
P0DP73,D130B_HUMAN
P0DPB5,RPC22_HUMAN
P0DPF3,NBPF9_HUMAN
P0DPF4,TVA35_HUMAN
P0DPF7,TVB63_HUMAN
P0DPI2,GAL3A_HUMAN
P0DPQ6,DT3UO_HUMAN
P0DQD5,NPY42_HUMAN
P0DSN7,KVD37_HUMAN
P0DTA3,SPD11_HUMAN
P0DTE1,HV383_HUMAN
P0DTE2,HV511_HUMAN
P0DTL6,ZTRF1_HUMAN
P0DTW3,HV384_HUMAN
P0DUH7,HRURF_HUMAN
P0DV77,TPRX2_HUMAN
P10075,GLI4_HUMAN
P11465,PSG2_HUMAN
P11844,CRGA_HUMAN
P12525,MYCP1_HUMAN
P15421,GLPE_HUMAN
P16415,ZN823_HUMAN
P16562,CRIS2_HUMAN
P17017,ZNF14_HUMAN
P20962,PTMS_HUMAN
P31275,HXC12_HUMAN
P35410,MAS1L_HUMAN
P43359,MAGA5_HUMAN
P43362,MAGA9_HUMAN
P43366,MAGB1_HUMAN
P47881,OR3A1_HUMAN
P47884,OR1D4_HUMAN
P47890,OR1G1_HUMAN
P47944,MT4_HUMAN
P48741,HSP77_HUMAN
P51523,ZNF84_HUMAN
P51786,ZN157_HUMAN
P51861,CDR1_HUMAN
P52740,ZN132_HUMAN
P52743,ZN137_HUMAN
P52943,CRIP2_HUMAN
P55822,SH3BG_HUMAN
P56749,CLD12_HUMAN
P57060,RWD2B_HUMAN
P58170,OR1D5_HUMAN
P58180,OR4D2_HUMAN
P58181,O10A3_HUMAN
P58511,SIM11_HUMAN
P58549,FXYD7_HUMAN
P59536,T2R41_HUMAN
P59539,T2R45_HUMAN
P59551,T2R60_HUMAN
P59922,OR2B8_HUMAN
P60673,PROF3_HUMAN
P60985,KTDAP_HUMAN
P61129,ZC3H6_HUMAN
P61236,YPEL3_HUMAN
P61570,ENK25_HUMAN
P62502,LCN6_HUMAN
P63119,VPK21_HUMAN
P63120,VPK19_HUMAN
P63121,VP113_HUMAN
P63122,VPK8_HUMAN
P63124,VPK04_HUMAN
P63125,VPK25_HUMAN
P63127,VPK9_HUMAN
P63131,VPK7_HUMAN
P63302,SELW_HUMAN
P82664,RT10_HUMAN
P82909,KGD4_HUMAN
P84157,MXRA7_HUMAN
P86790,CCZ1B_HUMAN
P98182,ZN200_HUMAN
Q008S8,ECT2L_HUMAN
Q02325,PLGB_HUMAN
Q03924,ZN117_HUMAN
Q03938,ZNF90_HUMAN
Q05BV3,EMAL5_HUMAN
Q05DH4,FHI1A_HUMAN
Q06250,WIT1_HUMAN
Q075Z2,BSPH1_HUMAN
Q08AF3,SLFN5_HUMAN
Q08AI6,S38AB_HUMAN
Q08AN1,ZN616_HUMAN
Q09019,DMWD_HUMAN
Q09MP3,R51A2_HUMAN
Q0P651,ABD18_HUMAN
Q0P6D2,DIK1C_HUMAN
Q0VDE8,ADIG_HUMAN
Q0VDG4,SCRN3_HUMAN
Q0VGE8,ZN816_HUMAN
Q107X0,KRIP1_HUMAN
Q12767,TMM94_HUMAN
Q12894,IFRD2_HUMAN
Q13046,PSG7_HUMAN
Q13066,GAG2B_HUMAN
Q13069,GAGE5_HUMAN
Q13072,BAGE1_HUMAN
Q13106,ZN154_HUMAN
Q13296,SG2A2_HUMAN
Q13536,CROC4_HUMAN
Q14146,URB2_HUMAN
Q14390,GGTL2_HUMAN
Q14507,EP3A_HUMAN
Q14549,GBX1_HUMAN
Q14582,MAD4_HUMAN
Q14586,ZN267_HUMAN
Q14588,ZN234_HUMAN
Q14761,PTCA_HUMAN
Q147U1,ZN846_HUMAN
Q14DG7,T132B_HUMAN
Q15032,R3HD1_HUMAN
Q15270,NKX11_HUMAN
Q15434,RBMS2_HUMAN
Q15486,GUSP1_HUMAN
Q15527,SURF2_HUMAN
Q15615,OR4D1_HUMAN
Q15619,OR1C1_HUMAN
Q15622,OR7A5_HUMAN
Q15773,MLF2_HUMAN
Q16048,MCHL1_HUMAN
Q16517,NNAT_HUMAN
Q16559,TAL2_HUMAN
Q16609,LPAL2_HUMAN
Q16626,MEA1_HUMAN
Q17R31,TATD3_HUMAN
Q17R55,F187B_HUMAN
Q17RC7,EX3L4_HUMAN
Q17RH7,TPRXL_HUMAN
Q17RR3,LIPR3_HUMAN
Q1AE95,T183B_HUMAN
Q1ED39,KNOP1_HUMAN
Q1KMD3,HNRL2_HUMAN
Q1W4C9,ISK13_HUMAN
Q1X8D7,LRC36_HUMAN
Q1XH10,SKDA1_HUMAN
Q1ZYL8,IZUM4_HUMAN
Q24JQ0,TM241_HUMAN
Q2KHR3,QSER1_HUMAN
Q2M218,ZN630_HUMAN
Q2M296,MTHSD_HUMAN
Q2M2I3,FA83E_HUMAN
Q2M2W7,CQ058_HUMAN
Q2M3D2,EX3L2_HUMAN
Q2M3V2,SWAHA_HUMAN
Q2M3W8,ZN181_HUMAN
Q2M5E4,RGS21_HUMAN
Q2PZI1,D19L1_HUMAN
Q2QD12,RPEL1_HUMAN
Q2TAA2,IAH1_HUMAN
Q2TAA8,TXIP1_HUMAN
Q2TAL5,SMTL2_HUMAN
Q2TB10,ZN800_HUMAN
Q2TBF2,WSCD2_HUMAN
Q2TV78,MST1L_HUMAN
Q2VY69,ZN284_HUMAN
Q2WGJ8,TM249_HUMAN
Q2WGJ9,FR1L6_HUMAN
Q2WGN9,GAB4_HUMAN
Q30KQ1,DB133_HUMAN
Q30KQ4,DB116_HUMAN
Q30KQ5,DB115_HUMAN
Q30KQ8,DB112_HUMAN
Q30KR1,DB109_HUMAN
Q32P51,RA1L2_HUMAN
Q3B7J2,GFOD2_HUMAN
Q3B7T3,BEAN1_HUMAN
Q3B8N5,PROX2_HUMAN
Q3C1V8,BSH_HUMAN
Q3KNT7,NSN5B_HUMAN
Q3KNW1,SNAI3_HUMAN
Q3KP31,ZN791_HUMAN
Q3KQV9,UAP1L_HUMAN
Q3KQZ1,S2535_HUMAN
Q3LFD5,UBP41_HUMAN
Q3LI61,KR202_HUMAN
Q3LI67,KRA63_HUMAN
Q3LI73,KR194_HUMAN
Q3LI81,KR271_HUMAN
Q3LI83,KR241_HUMAN
Q3MIS6,ZN528_HUMAN
Q3MIX3,ADCK5_HUMAN
Q3SXZ3,ZN718_HUMAN
Q3ZCQ2,AX2R_HUMAN
Q3ZCW2,LEGL_HUMAN
Q400G9,AMZ1_HUMAN
Q494W8,CRFM7_HUMAN
Q494X3,ZN404_HUMAN
Q495B1,AKD1A_HUMAN
Q495X7,TRI60_HUMAN
Q496H8,NRN1L_HUMAN
Q499Z3,SLNL1_HUMAN
Q499Z4,ZN672_HUMAN
Q49A92,CH034_HUMAN
Q49AA0,ZFP69_HUMAN
Q49AG3,ZBED5_HUMAN
Q49AR2,CE022_HUMAN
Q4AE62,GTDC1_HUMAN
Q4G0F5,VP26B_HUMAN
Q4G0I0,UQCC4_HUMAN
Q4G0S7,CC152_HUMAN
Q4G0Z9,MCMD2_HUMAN
Q4G112,HSF5_HUMAN
Q4KMZ1,IQCC_HUMAN
Q4KMZ8,NKAI1_HUMAN
Q4V339,ZNG1F_HUMAN
Q4VC39,HIG2B_HUMAN
Q4VXA5,KHDC1_HUMAN
Q4VXU2,PAP1L_HUMAN
Q504U0,CD046_HUMAN
Q50LG9,LRC24_HUMAN
Q52LA3,LIN52_HUMAN
Q52LD8,RFTN2_HUMAN
Q52M58,CN177_HUMAN
Q52M93,Z585B_HUMAN
Q53EQ6,TIGD5_HUMAN
Q53EV4,LRC23_HUMAN
Q53FE4,CD017_HUMAN
Q53RY4,KCP3_HUMAN
Q53S08,RAB6D_HUMAN
Q53S58,TM177_HUMAN
Q53S99,CB083_HUMAN
Q53SF7,COBL1_HUMAN
Q56A73,SPIN4_HUMAN
Q56VL3,OCAD2_HUMAN
Q58FF3,ENPLL_HUMAN
Q58FF6,H90B4_HUMAN
Q58FG0,HS905_HUMAN
Q5BJE1,CC178_HUMAN
Q5BKX6,S45A4_HUMAN
Q5CZA5,ZN805_HUMAN
Q5EBM4,ZN542_HUMAN
Q5FYA8,ARSH_HUMAN
Q5GH70,XKR9_HUMAN
Q5GH73,XKR6_HUMAN
Q5GH77,XKR3_HUMAN
Q5H8A3,NMS_HUMAN
Q5H913,AR13A_HUMAN
Q5H9E4,S2553_HUMAN
Q5H9K5,ZMAT1_HUMAN
Q5H9M0,PWP3B_HUMAN
Q5H9R4,ARMX4_HUMAN
Q5HY98,ZN766_HUMAN
Q5HYK9,ZN667_HUMAN
Q5HYR2,DMRTC_HUMAN
Q5I0G3,MDH1B_HUMAN
Q5I0X7,TTC32_HUMAN
Q5JNZ3,ZN311_HUMAN
Q5JPF3,AN36C_HUMAN
Q5JPI3,CC038_HUMAN
Q5JQF8,PAP1M_HUMAN
Q5JQS5,OR2BB_HUMAN
Q5JQS6,GSAML_HUMAN
Q5JRC9,FA47A_HUMAN
Q5JRS4,O10J3_HUMAN
Q5JRV8,T255A_HUMAN
Q5JS37,NHLC3_HUMAN
Q5JS54,PSMG4_HUMAN
Q5JSS6,MEIG1_HUMAN
Q5JTD7,LRC73_HUMAN
Q5JU00,DRC5_HUMAN
Q5JUK9,PAGE3_HUMAN
Q5JVG2,ZN484_HUMAN
Q5JVG8,ZN506_HUMAN
Q5JW98,CAHM4_HUMAN
Q5JWR5,DOP1_HUMAN
Q5JX69,F209B_HUMAN
Q5JXM2,MET24_HUMAN
Q5M8T2,S35D3_HUMAN
Q5M9N0,CD158_HUMAN
Q5MCW4,ZN569_HUMAN
Q5PT55,NTCP5_HUMAN
Q5R3K3,CAHM6_HUMAN
Q5RHP9,ERIC3_HUMAN
Q5SNV9,CA167_HUMAN
Q5SRH9,TT39A_HUMAN
Q5SSQ6,SAPC1_HUMAN
Q5SV17,TM240_HUMAN
Q5SV97,PERM1_HUMAN
Q5SVQ8,ZBT41_HUMAN
Q5SVS4,KMCP1_HUMAN
Q5SWX8,ODR4_HUMAN
Q5SXM1,ZN678_HUMAN
Q5SY68,S1A7B_HUMAN
Q5SYE7,NHSL1_HUMAN
Q5SZD1,CF141_HUMAN
Q5SZD4,GLYL3_HUMAN
Q5SZI1,LRAD2_HUMAN
Q5T0B9,ZN362_HUMAN
Q5T1A1,DCST2_HUMAN
Q5T1B0,AXDN1_HUMAN
Q5T1J5,CHCH9_HUMAN
Q5T1N1,AKND1_HUMAN
Q5T1S8,NCMAP_HUMAN
Q5T292,TM273_HUMAN
Q5T2L2,AKCL1_HUMAN
Q5T3I0,GPTC4_HUMAN
Q5T5D7,ZN684_HUMAN
Q5T5J6,SWT1_HUMAN
Q5T5M9,CCNJ_HUMAN
Q5T5S1,CC183_HUMAN
Q5T681,CJ062_HUMAN
Q5T6J7,GNTK_HUMAN
Q5T6V5,QNG1_HUMAN
Q5T7M9,DIK1A_HUMAN
Q5T9S5,CCD18_HUMAN
Q5TAG4,NBPFC_HUMAN
Q5TC12,ATPF1_HUMAN
Q5TC63,GRTP1_HUMAN
Q5TEA3,DAAF9_HUMAN
Q5TEA6,SE1L2_HUMAN
Q5TEC3,ZN697_HUMAN
Q5TF21,SOGA3_HUMAN
Q5TF39,MFS4B_HUMAN
Q5TFE4,NT5D1_HUMAN
Q5TFG8,ZC21B_HUMAN
Q5TG30,RHG40_HUMAN
Q5TGI0,FAXC_HUMAN
Q5TGS1,HES3_HUMAN
Q5TGY1,TMCO4_HUMAN
Q5THK1,PR14L_HUMAN
Q5TI25,NBPFE_HUMAN
Q5TIE3,VW5B1_HUMAN
Q5TZ20,OR2G6_HUMAN
Q5TZJ5,S31A1_HUMAN
Q5U3C3,TM164_HUMAN
Q5UAW9,GP157_HUMAN
Q5VIY5,ZN468_HUMAN
Q5VSG8,MANEL_HUMAN
Q5VT79,AXA81_HUMAN
Q5VTE6,ANGE2_HUMAN
Q5VTH2,FLTOP_HUMAN
Q5VTJ3,KLD7A_HUMAN
Q5VTL8,PR38B_HUMAN
Q5VTM2,AGAP9_HUMAN
Q5VTU8,AT5EL_HUMAN
Q5VU65,P210L_HUMAN
